4.700000000000000000e+01,1.490000000000000000e+02
1.210000000000000000e+02,1.370000000000000000e+02
7.400000000000000000e+01,1.010000000000000000e+02
8.100000000000000000e+01,9.300000000000000000e+01
1.100000000000000000e+02,9.700000000000000000e+01
1.210000000000000000e+02,1.010000000000000000e+02
1.520000000000000000e+02,9.700000000000000000e+01
1.710000000000000000e+02,9.200000000000000000e+01
1.260000000000000000e+02,7.300000000000000000e+01
1.060000000000000000e+02,8.300000000000000000e+01
1.800000000000000000e+01,6.800000000000000000e+01
9.200000000000000000e+01,6.500000000000000000e+01
