2.100000000000000000e+02,8.600000000000000000e+01
2.020000000000000000e+02,1.150000000000000000e+02
1.710000000000000000e+02,1.030000000000000000e+02
1.620000000000000000e+02,1.060000000000000000e+02
1.520000000000000000e+02,1.100000000000000000e+02
1.190000000000000000e+02,1.080000000000000000e+02
1.100000000000000000e+02,1.080000000000000000e+02
1.010000000000000000e+02,1.210000000000000000e+02
8.200000000000000000e+01,1.030000000000000000e+02
6.300000000000000000e+01,1.050000000000000000e+02
1.600000000000000000e+01,1.280000000000000000e+02
2.400000000000000000e+01,9.900000000000000000e+01
