2.170000000000000000e+02,1.940000000000000000e+02
2.050000000000000000e+02,1.800000000000000000e+02
2.250000000000000000e+02,1.830000000000000000e+02
2.360000000000000000e+02,1.920000000000000000e+02
7.600000000000000000e+01,1.640000000000000000e+02
5.200000000000000000e+01,1.690000000000000000e+02
6.300000000000000000e+01,1.440000000000000000e+02
7.100000000000000000e+01,1.460000000000000000e+02
9.000000000000000000e+01,1.600000000000000000e+02
7.000000000000000000e+00,1.600000000000000000e+02
1.750000000000000000e+02,2.410000000000000000e+02
2.410000000000000000e+02,1.580000000000000000e+02
2.350000000000000000e+02,1.580000000000000000e+02
5.900000000000000000e+01,1.460000000000000000e+02
5.100000000000000000e+01,1.510000000000000000e+02
9.500000000000000000e+01,1.520000000000000000e+02
