2.320000000000000000e+02,7.800000000000000000e+01
2.120000000000000000e+02,8.700000000000000000e+01
2.010000000000000000e+02,9.600000000000000000e+01
1.890000000000000000e+02,9.900000000000000000e+01
1.480000000000000000e+02,9.900000000000000000e+01
1.720000000000000000e+02,1.380000000000000000e+02
1.140000000000000000e+02,1.200000000000000000e+02
1.740000000000000000e+02,9.700000000000000000e+01
1.470000000000000000e+02,1.530000000000000000e+02
8.400000000000000000e+01,1.360000000000000000e+02
7.500000000000000000e+01,8.500000000000000000e+01
6.000000000000000000e+01,8.300000000000000000e+01
5.500000000000000000e+01,8.700000000000000000e+01
6.200000000000000000e+01,1.000000000000000000e+02
4.000000000000000000e+01,9.000000000000000000e+01
2.900000000000000000e+01,9.100000000000000000e+01
4.600000000000000000e+01,1.240000000000000000e+02
1.100000000000000000e+01,1.150000000000000000e+02
5.000000000000000000e+00,9.100000000000000000e+01
8.300000000000000000e+01,1.020000000000000000e+02
