2.070000000000000000e+02,1.190000000000000000e+02
1.660000000000000000e+02,1.190000000000000000e+02
9.500000000000000000e+01,1.250000000000000000e+02
4.700000000000000000e+01,1.230000000000000000e+02
1.340000000000000000e+02,9.500000000000000000e+01
1.090000000000000000e+02,9.500000000000000000e+01
3.800000000000000000e+01,9.600000000000000000e+01
9.900000000000000000e+01,8.300000000000000000e+01
9.400000000000000000e+01,7.800000000000000000e+01
7.400000000000000000e+01,7.900000000000000000e+01
8.100000000000000000e+01,7.900000000000000000e+01
1.110000000000000000e+02,8.300000000000000000e+01
5.500000000000000000e+01,7.900000000000000000e+01
4.500000000000000000e+01,7.600000000000000000e+01
3.300000000000000000e+01,8.100000000000000000e+01
