2.200000000000000000e+01,3.700000000000000000e+01
6.100000000000000000e+01,2.700000000000000000e+01
9.200000000000000000e+01,3.000000000000000000e+01
1.130000000000000000e+02,3.100000000000000000e+01
1.240000000000000000e+02,2.500000000000000000e+01
1.200000000000000000e+02,1.800000000000000000e+01
1.480000000000000000e+02,2.100000000000000000e+01
1.820000000000000000e+02,3.200000000000000000e+01
2.050000000000000000e+02,2.700000000000000000e+01
1.940000000000000000e+02,3.200000000000000000e+01
2.350000000000000000e+02,3.600000000000000000e+01
2.140000000000000000e+02,3.600000000000000000e+01
4.800000000000000000e+01,4.700000000000000000e+01
