6.000000000000000000e+00,1.710000000000000000e+02
1.400000000000000000e+01,1.690000000000000000e+02
2.700000000000000000e+01,1.760000000000000000e+02
3.300000000000000000e+01,1.770000000000000000e+02
4.000000000000000000e+01,1.780000000000000000e+02
4.900000000000000000e+01,1.770000000000000000e+02
6.300000000000000000e+01,1.780000000000000000e+02
7.800000000000000000e+01,1.730000000000000000e+02
8.200000000000000000e+01,1.800000000000000000e+02
9.200000000000000000e+01,1.810000000000000000e+02
1.010000000000000000e+02,1.780000000000000000e+02
1.090000000000000000e+02,1.800000000000000000e+02
1.170000000000000000e+02,1.750000000000000000e+02
1.250000000000000000e+02,1.750000000000000000e+02
1.340000000000000000e+02,1.750000000000000000e+02
1.360000000000000000e+02,1.850000000000000000e+02
1.440000000000000000e+02,1.820000000000000000e+02
1.520000000000000000e+02,1.820000000000000000e+02
1.620000000000000000e+02,1.750000000000000000e+02
1.680000000000000000e+02,1.800000000000000000e+02
1.760000000000000000e+02,1.750000000000000000e+02
1.800000000000000000e+02,1.830000000000000000e+02
1.970000000000000000e+02,1.810000000000000000e+02
2.110000000000000000e+02,1.860000000000000000e+02
2.310000000000000000e+02,1.800000000000000000e+02
2.430000000000000000e+02,1.800000000000000000e+02
2.160000000000000000e+02,1.850000000000000000e+02
