7.000000000000000000e+00,1.060000000000000000e+02
2.400000000000000000e+01,9.900000000000000000e+01
3.200000000000000000e+01,1.080000000000000000e+02
4.800000000000000000e+01,1.010000000000000000e+02
7.500000000000000000e+01,1.100000000000000000e+02
1.160000000000000000e+02,9.800000000000000000e+01
1.110000000000000000e+02,9.600000000000000000e+01
1.510000000000000000e+02,1.020000000000000000e+02
1.690000000000000000e+02,1.000000000000000000e+02
2.010000000000000000e+02,9.600000000000000000e+01
2.270000000000000000e+02,9.100000000000000000e+01
