2.280000000000000000e+02,1.320000000000000000e+02
2.080000000000000000e+02,1.390000000000000000e+02
2.130000000000000000e+02,1.310000000000000000e+02
1.880000000000000000e+02,1.270000000000000000e+02
1.670000000000000000e+02,1.200000000000000000e+02
1.460000000000000000e+02,1.310000000000000000e+02
1.100000000000000000e+02,1.340000000000000000e+02
9.800000000000000000e+01,1.400000000000000000e+02
9.200000000000000000e+01,1.400000000000000000e+02
7.500000000000000000e+01,1.400000000000000000e+02
5.300000000000000000e+01,1.360000000000000000e+02
3.200000000000000000e+01,1.430000000000000000e+02
2.200000000000000000e+01,1.440000000000000000e+02
1.800000000000000000e+01,1.430000000000000000e+02
2.000000000000000000e+00,1.380000000000000000e+02
1.760000000000000000e+02,1.320000000000000000e+02
