1.800000000000000000e+02,8.100000000000000000e+01
1.600000000000000000e+02,7.900000000000000000e+01
1.110000000000000000e+02,7.900000000000000000e+01
8.500000000000000000e+01,7.300000000000000000e+01
3.000000000000000000e+01,7.800000000000000000e+01
7.300000000000000000e+01,7.200000000000000000e+01
6.200000000000000000e+01,7.500000000000000000e+01
1.400000000000000000e+01,8.500000000000000000e+01
4.000000000000000000e+00,7.700000000000000000e+01
5.100000000000000000e+01,7.600000000000000000e+01
1.000000000000000000e+01,7.700000000000000000e+01
2.200000000000000000e+01,8.000000000000000000e+01
