2.140000000000000000e+02,6.000000000000000000e+01
1.970000000000000000e+02,5.400000000000000000e+01
1.800000000000000000e+02,6.700000000000000000e+01
1.650000000000000000e+02,6.400000000000000000e+01
1.570000000000000000e+02,4.500000000000000000e+01
1.510000000000000000e+02,6.700000000000000000e+01
1.390000000000000000e+02,4.800000000000000000e+01
1.260000000000000000e+02,5.700000000000000000e+01
1.130000000000000000e+02,5.600000000000000000e+01
9.800000000000000000e+01,6.400000000000000000e+01
8.700000000000000000e+01,6.200000000000000000e+01
8.100000000000000000e+01,5.000000000000000000e+01
6.800000000000000000e+01,7.000000000000000000e+01
5.000000000000000000e+01,7.100000000000000000e+01
