2.030000000000000000e+02,1.970000000000000000e+02
1.700000000000000000e+02,2.190000000000000000e+02
2.140000000000000000e+02,1.350000000000000000e+02
1.580000000000000000e+02,1.350000000000000000e+02
9.800000000000000000e+01,1.320000000000000000e+02
5.300000000000000000e+01,1.260000000000000000e+02
1.300000000000000000e+01,1.310000000000000000e+02
4.200000000000000000e+01,1.730000000000000000e+02
9.400000000000000000e+01,1.010000000000000000e+02
1.250000000000000000e+02,9.300000000000000000e+01
1.370000000000000000e+02,9.800000000000000000e+01
2.240000000000000000e+02,8.900000000000000000e+01
1.470000000000000000e+02,6.200000000000000000e+01
