2.530000000000000000e+02,1.190000000000000000e+02
2.200000000000000000e+02,9.300000000000000000e+01
2.060000000000000000e+02,7.200000000000000000e+01
1.910000000000000000e+02,8.300000000000000000e+01
1.760000000000000000e+02,6.800000000000000000e+01
1.670000000000000000e+02,6.500000000000000000e+01
1.610000000000000000e+02,5.900000000000000000e+01
1.540000000000000000e+02,6.400000000000000000e+01
1.450000000000000000e+02,5.700000000000000000e+01
1.390000000000000000e+02,6.400000000000000000e+01
8.800000000000000000e+01,6.100000000000000000e+01
7.900000000000000000e+01,6.600000000000000000e+01
7.100000000000000000e+01,7.000000000000000000e+01
3.500000000000000000e+01,9.200000000000000000e+01
2.800000000000000000e+01,9.800000000000000000e+01
1.700000000000000000e+01,1.060000000000000000e+02
2.510000000000000000e+02,1.040000000000000000e+02
