0.000000000000000000e+00,9.600000000000000000e+01
4.100000000000000000e+01,8.000000000000000000e+01
6.100000000000000000e+01,7.600000000000000000e+01
6.500000000000000000e+01,7.400000000000000000e+01
9.900000000000000000e+01,8.700000000000000000e+01
1.080000000000000000e+02,8.000000000000000000e+01
1.240000000000000000e+02,7.800000000000000000e+01
1.090000000000000000e+02,7.000000000000000000e+01
1.520000000000000000e+02,7.700000000000000000e+01
2.240000000000000000e+02,1.790000000000000000e+02
2.330000000000000000e+02,1.460000000000000000e+02
2.350000000000000000e+02,1.340000000000000000e+02
2.370000000000000000e+02,1.120000000000000000e+02
2.150000000000000000e+02,1.080000000000000000e+02
2.330000000000000000e+02,9.600000000000000000e+01
2.020000000000000000e+02,6.900000000000000000e+01
