8.900000000000000000e+01,1.130000000000000000e+02
9.700000000000000000e+01,1.130000000000000000e+02
1.270000000000000000e+02,1.160000000000000000e+02
1.410000000000000000e+02,1.030000000000000000e+02
1.670000000000000000e+02,1.030000000000000000e+02
1.750000000000000000e+02,1.070000000000000000e+02
1.070000000000000000e+02,1.000000000000000000e+02
3.600000000000000000e+01,1.040000000000000000e+02
5.400000000000000000e+01,1.010000000000000000e+02
5.900000000000000000e+01,1.080000000000000000e+02
1.000000000000000000e+02,1.020000000000000000e+02
