1.610000000000000000e+02,1.170000000000000000e+02
1.770000000000000000e+02,1.140000000000000000e+02
2.130000000000000000e+02,1.080000000000000000e+02
2.140000000000000000e+02,9.500000000000000000e+01
1.150000000000000000e+02,1.310000000000000000e+02
7.800000000000000000e+01,1.570000000000000000e+02
2.000000000000000000e+02,1.470000000000000000e+02
2.320000000000000000e+02,1.340000000000000000e+02
2.530000000000000000e+02,1.230000000000000000e+02
1.860000000000000000e+02,2.070000000000000000e+02
