7.000000000000000000e+00,8.700000000000000000e+01
2.200000000000000000e+01,8.300000000000000000e+01
2.900000000000000000e+01,8.200000000000000000e+01
3.800000000000000000e+01,7.700000000000000000e+01
4.600000000000000000e+01,7.700000000000000000e+01
7.200000000000000000e+01,7.500000000000000000e+01
8.200000000000000000e+01,8.900000000000000000e+01
9.400000000000000000e+01,8.700000000000000000e+01
1.030000000000000000e+02,9.400000000000000000e+01
1.170000000000000000e+02,8.900000000000000000e+01
1.250000000000000000e+02,9.900000000000000000e+01
1.560000000000000000e+02,8.300000000000000000e+01
1.990000000000000000e+02,8.500000000000000000e+01
2.150000000000000000e+02,8.700000000000000000e+01
1.410000000000000000e+02,8.300000000000000000e+01
2.450000000000000000e+02,8.800000000000000000e+01
1.780000000000000000e+02,9.300000000000000000e+01
