2.470000000000000000e+02,1.060000000000000000e+02
2.070000000000000000e+02,1.130000000000000000e+02
2.000000000000000000e+02,1.060000000000000000e+02
1.800000000000000000e+02,1.050000000000000000e+02
1.670000000000000000e+02,1.120000000000000000e+02
1.650000000000000000e+02,1.140000000000000000e+02
1.090000000000000000e+02,1.160000000000000000e+02
5.600000000000000000e+01,1.230000000000000000e+02
2.300000000000000000e+01,1.210000000000000000e+02
6.100000000000000000e+01,1.120000000000000000e+02
4.300000000000000000e+01,1.140000000000000000e+02
