6.500000000000000000e+01,9.400000000000000000e+01
5.900000000000000000e+01,9.500000000000000000e+01
5.200000000000000000e+01,9.600000000000000000e+01
4.900000000000000000e+01,9.800000000000000000e+01
4.600000000000000000e+01,9.900000000000000000e+01
4.200000000000000000e+01,1.010000000000000000e+02
3.100000000000000000e+01,9.400000000000000000e+01
1.800000000000000000e+01,9.400000000000000000e+01
6.900000000000000000e+01,9.700000000000000000e+01
1.000000000000000000e+01,1.030000000000000000e+02
