1.500000000000000000e+01,2.800000000000000000e+01
4.100000000000000000e+01,4.300000000000000000e+01
9.500000000000000000e+01,8.200000000000000000e+01
1.340000000000000000e+02,1.010000000000000000e+02
1.480000000000000000e+02,1.120000000000000000e+02
1.780000000000000000e+02,1.140000000000000000e+02
1.890000000000000000e+02,1.090000000000000000e+02
1.980000000000000000e+02,1.220000000000000000e+02
2.290000000000000000e+02,1.230000000000000000e+02
2.450000000000000000e+02,1.210000000000000000e+02
2.120000000000000000e+02,1.200000000000000000e+02
